id,title,description,availability,condition,price,sale_price,link,image_link,brand,product_type,custom_label_0,custom_label_1,custom_label_2,custom_label_3
shp-23693207117,Sofá Living Canela 4 Lugares 225 cm Linho Bege,Sofá Living Canela 4 Lugares 225 cm Linho Bege - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,2734.43 BRL,2555.54 BRL,https://marketpaycommerce.com.br/produto/shp-23693207117?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-824g6-mff6xr7snu2zf4,MadeiraMadeira,Casa & Decoração,Shopee,Casa & Decoração,1-14% OFF,Frete Pago
shp-22097647319,Ar Condicionado 9KBTUs Frio One Top ACST9F-02 220V Agratto,Ar Condicionado 9KBTUs Frio One Top ACST9F-02 220V Agratto - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,2680.60 BRL,,https://marketpaycommerce.com.br/produto/shp-22097647319?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rdve-lxsku4c3x9wm42,Leonfer Shop,Casa & Decoração,Shopee,Casa & Decoração,Sem desconto,Frete Pago
shp-22398220596,Agua Desmineralizada 1 Litro Veículos Leve / Pesado / Agrícola / Náutico - Paraflu 10-3031,Agua Desmineralizada 1 Litro Veículos Leve / Pesado / Agrícola / Náutico - Paraflu 10-3031 - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,15.39 BRL,,https://marketpaycommerce.com.br/produto/shp-22398220596?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_automotivo&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rcf4-m6ef25l1zbff56,Conexão Brasil Auto Peças LTDA,Automotivo,Shopee,Automotivo,Sem desconto,Frete Pago
shp-18764858758,Kit 2 Henna Creme Surya Brasil Preto Kit,Kit 2 Henna Creme Surya Brasil Preto Kit - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,71.98 BRL,,https://marketpaycommerce.com.br/produto/shp-18764858758?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-8225l-mhik5lj5o1s183,Drogaria  Araujo,Beleza & Saúde,Shopee,Beleza & Saúde,Sem desconto,Frete Pago
shp-50002628414,Kemei 1593 1595 Aparadores De Cabelo Profissional Barbeiro Máquina De Cortar F1-Super Motor Externo Sem Escova Corte,Kemei 1593 1595 Aparadores De Cabelo Profissional Barbeiro Máquina De Cortar F1-Super Motor Externo Sem Escova Corte - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,364.00 BRL,182.00 BRL,https://marketpaycommerce.com.br/produto/shp-50002628414?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/cn-11134207-820l4-mhvmrpfskd8k17,Loja oficial Kemei,Beleza & Saúde,Shopee,Beleza & Saúde,50%+ OFF,Frete Pago
shp-23398678816,Cozinha Modulada Compacta Fidelitá Mariana 4 Peças 240cm 12 Portas 2 Gavetas Sem Tampo Freijó/Camurça,Cozinha Modulada Compacta Fidelitá Mariana 4 Peças 240cm 12 Portas 2 Gavetas Sem Tampo Freijó/Camurça - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,1349.00 BRL,934.67 BRL,https://marketpaycommerce.com.br/produto/shp-23398678816?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7ra1b-mbglx7cl3g8lf8,Fidelitá Móveis,Casa & Decoração,Shopee,Casa & Decoração,30-49% OFF,Frete Pago
shp-22694368207,Relogio Technos Feminino Dourado De Couro Numeros 2036msa/0x,Relogio Technos Feminino Dourado De Couro Numeros 2036msa/0x - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,419.90 BRL,289.90 BRL,https://marketpaycommerce.com.br/produto/shp-22694368207?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_moda&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-824g9-me39br53by12ba,De Tudo Mais Um Pouco.,Moda,Shopee,Moda,30-49% OFF,Frete Pago
shp-23093209427,4 Xícaras Wolff de Vidro 220ml,4 Xícaras Wolff de Vidro 220ml - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,51.00 BRL,35.99 BRL,https://marketpaycommerce.com.br/produto/shp-23093209427?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-8262g-ml5m5dx7203z6c,WolyCasa,Casa & Decoração,Shopee,Casa & Decoração,15-29% OFF,Frete Pago
shp-24412748638,torriden dive in low molecular hyaluronic acid toner 300ml,torriden dive in low molecular hyaluronic acid toner 300ml - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,166.80 BRL,149.00 BRL,https://marketpaycommerce.com.br/produto/shp-24412748638?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134207-7rcfa-lrgmylq3c58o9f,koksara.kbeauty,Beleza & Saúde,Shopee,Beleza & Saúde,1-14% OFF,Frete Pago
shp-23194513302,Rack para TV Até 75 Polegadas Aracaju 3 Portas - Panorama Móveis,Rack para TV Até 75 Polegadas Aracaju 3 Portas - Panorama Móveis - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,603.90 BRL,593.90 BRL,https://marketpaycommerce.com.br/produto/shp-23194513302?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-824jc-mfmut3gs2fpob1,Panorama Móveis,Casa & Decoração,Shopee,Casa & Decoração,1-14% OFF,Frete Pago
shp-21643482141,Box Evangelhos para Todos | N.T. Wright,Box Evangelhos para Todos | N.T. Wright - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,163.90 BRL,,https://marketpaycommerce.com.br/produto/shp-21643482141?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_livros&utm_content=2026-03-22,https://cf.shopee.com.br/file/77a210545a965baf31d91be754d4c8be,Lucas dos Livros,Livros,Shopee,Livros,Sem desconto,Frete Pago
shp-20498101111,Porta Cápsula da Cafeteira Mondial Dolce Crema CPC-NP,Porta Cápsula da Cafeteira Mondial Dolce Crema CPC-NP - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,99.90 BRL,,https://marketpaycommerce.com.br/produto/shp-20498101111?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rdy1-mcievca7jaeic2,MONDIAL BR,Casa & Decoração,Shopee,Casa & Decoração,Sem desconto,Frete Pago
shp-22193240252,Livro Se Pudesse Contar As Estrelas | Becca Mackenzie,Livro Se Pudesse Contar As Estrelas | Becca Mackenzie - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,52.04 BRL,,https://marketpaycommerce.com.br/produto/shp-22193240252?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_livros&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134207-7r98o-lz6h5a2nwvnl75,Plenitude Distribuidora,Livros,Shopee,Livros,Sem desconto,Frete Pago
shp-18999204656,Conjunto Feminino Infantil Beautiful Flowers,Conjunto Feminino Infantil Beautiful Flowers - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,69.90 BRL,,https://marketpaycommerce.com.br/produto/shp-18999204656?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_moda&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7renv-m8pgpkomwrz6e4,Platinum Kids,Moda,Shopee,Moda,Sem desconto,Frete Pago
shp-21497218588,"Sofá Retrátil e Reclinável 2 lugares com Molas 1,50m Livia Suede Bege Adonai Estofados","Sofá Retrátil e Reclinável 2 lugares com Molas 1,50m Livia Suede Bege Adonai Estofados - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.",in stock,new,1199.90 BRL,909.90 BRL,https://marketpaycommerce.com.br/produto/shp-21497218588?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-821g6-mgnuamg1bmkva5,Adonai Estofados,Casa & Decoração,Shopee,Casa & Decoração,15-29% OFF,Frete Pago
shp-27986237987,Tênis Feminino Modare Sapato Casual Lançamento Feminino Conforto E Estilo,Tênis Feminino Modare Sapato Casual Lançamento Feminino Conforto E Estilo - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,203.90 BRL,161.98 BRL,https://marketpaycommerce.com.br/produto/shp-27986237987?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_moda&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134207-7r98o-m9g8k2xj9kjdf1,Comprei Calçados,Moda,Shopee,Moda,15-29% OFF,Frete Pago
shp-19997745127,Kit Sofá 02 Lugares Sala Estar 168cm Com 02 Poltronas Flora Pés Madeira M03 Linho Bege - Lyam Decor,Kit Sofá 02 Lugares Sala Estar 168cm Com 02 Poltronas Flora Pés Madeira M03 Linho Bege - Lyam Decor - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,7344.90 BRL,6463.52 BRL,https://marketpaycommerce.com.br/produto/shp-19997745127?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rd75-lwd17yavplkc55,Lyam Decor | Loja,Casa & Decoração,Shopee,Casa & Decoração,1-14% OFF,Frete Pago
shp-19098143372,Painel Home p/ TV até 70 Polegadas Treviso Ripado 100% MDF c/ Led 210x180cm Off White/Freijó - DJ Móveis,Painel Home p/ TV até 70 Polegadas Treviso Ripado 100% MDF c/ Led 210x180cm Off White/Freijó - DJ Móveis - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,1769.94 BRL,1681.45 BRL,https://marketpaycommerce.com.br/produto/shp-19098143372?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-821gb-mh296rhzp5ota2,Costa Rica Colchões,Casa & Decoração,Shopee,Casa & Decoração,1-14% OFF,Frete Pago
shp-22598328242,Máquina De Lavar Consul 13kg Com Modo Eco Branca CWN13AB 220V,Máquina De Lavar Consul 13kg Com Modo Eco Branca CWN13AB 220V - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,2005.56 BRL,1911.96 BRL,https://marketpaycommerce.com.br/produto/shp-22598328242?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7reof-m2l35u2r7wll58,Belmicro Oficial,Casa & Decoração,Shopee,Casa & Decoração,1-14% OFF,Frete Pago
shp-21797673633,Gabinete Suspenso Para Banheiro 80cm P1019 Mel Com Cuba Ametista Preta,Gabinete Suspenso Para Banheiro 80cm P1019 Mel Com Cuba Ametista Preta - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,602.78 BRL,,https://marketpaycommerce.com.br/produto/shp-21797673633?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-824i2-mfhgkdayd8ujcd,MadeiraMadeira,Casa & Decoração,Shopee,Casa & Decoração,Sem desconto,Frete Pago
shp-23798717062,Bebedouro Philco 20L água Gelada E Natural Com Compressor PBE11 220V,Bebedouro Philco 20L água Gelada E Natural Com Compressor PBE11 220V - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,499.90 BRL,,https://marketpaycommerce.com.br/produto/shp-23798717062?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rdxj-mc7vuixytc8n35,Webcontinental Marketplace,Casa & Decoração,Shopee,Casa & Decoração,Sem desconto,Frete Pago
shp-18077597800,Conjunto Sala de Jantar Mesa Tampo de Vidro 4 Cadeiras Rustic/Preto/Silver Avril Madesa,Conjunto Sala de Jantar Mesa Tampo de Vidro 4 Cadeiras Rustic/Preto/Silver Avril Madesa - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,1669.99 BRL,,https://marketpaycommerce.com.br/produto/shp-18077597800?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7qvfb-lf79gvytqr3j65,Madesa Móveis,Casa & Decoração,Shopee,Casa & Decoração,Sem desconto,Frete Pago
shp-23992263303,Lenços Umedecidos Pampers Aroma de Aloe Vera 48 Unidades,Lenços Umedecidos Pampers Aroma de Aloe Vera 48 Unidades - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,26.07 BRL,,https://marketpaycommerce.com.br/produto/shp-23992263303?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7r98o-ll24qyfbb1go12,Pampers By Sage's,Beleza & Saúde,Shopee,Beleza & Saúde,Sem desconto,Frete Pago
shp-19698031668,Guarda Roupa Infantil Retrô 3 Portas com Gavetas Lígia Branco Fosco com Bétula Carolina Baby,Guarda Roupa Infantil Retrô 3 Portas com Gavetas Lígia Branco Fosco com Bétula Carolina Baby - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,1319.26 BRL,989.90 BRL,https://marketpaycommerce.com.br/produto/shp-19698031668?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7qve6-lh9em043icazc4,Carolina Baby,Beleza & Saúde,Shopee,Beleza & Saúde,15-29% OFF,Frete Pago
shp-22298579666,"Tanquinho de Lavar Roupa 20,5kg Newmaq Semiautomática com 9 Programas de Lavagem Preto 220V","Tanquinho de Lavar Roupa 20,5kg Newmaq Semiautomática com 9 Programas de Lavagem Preto 220V - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.",in stock,new,699.00 BRL,538.99 BRL,https://marketpaycommerce.com.br/produto/shp-22298579666?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rasr-mahn93b9jh3k2b,REDE | marketplace RS,Casa & Decoração,Shopee,Casa & Decoração,15-29% OFF,Frete Pago
shp-22998952986,Fogão de Piso Brastemp de 04 Piso com Mesa de Vidro e Dupla Chama Preto - BFO4XAE,Fogão de Piso Brastemp de 04 Piso com Mesa de Vidro e Dupla Chama Preto - BFO4XAE - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,2323.28 BRL,1973.64 BRL,https://marketpaycommerce.com.br/produto/shp-22998952986?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-824hn-mfbmwud7vggc40,Fast Shop Oficial,Casa & Decoração,Shopee,Casa & Decoração,15-29% OFF,Frete Pago
shp-23497902732,"Balcão Multiuso 67,9cm 2 Portas 1 Gaveta para Forno e Micro-ondas Multimóveis CR20344","Balcão Multiuso 67,9cm 2 Portas 1 Gaveta para Forno e Micro-ondas Multimóveis CR20344 - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.",in stock,new,619.99 BRL,549.99 BRL,https://marketpaycommerce.com.br/produto/shp-23497902732?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7rdvu-m12u5g2ugb4t95,Multimóveis Oficial,Casa & Decoração,Shopee,Casa & Decoração,1-14% OFF,Frete Pago
shp-23294297153,Lápis Labial Soft Matte Cor Café Expresso Marcante Vegano Hidratante Aveludado People Colour,Lápis Labial Soft Matte Cor Café Expresso Marcante Vegano Hidratante Aveludado People Colour - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,40.95 BRL,36.86 BRL,https://marketpaycommerce.com.br/produto/shp-23294297153?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134207-7r98o-md4rlu5h483lbe,Simple Organic,Beleza & Saúde,Shopee,Beleza & Saúde,1-14% OFF,Frete Pago
shp-58252840128,Maleta Organizadora Patrulha Canina Baby Rosa Caixa Multiuso Volta às Aulas Plasútil,Maleta Organizadora Patrulha Canina Baby Rosa Caixa Multiuso Volta às Aulas Plasútil - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,29.99 BRL,,https://marketpaycommerce.com.br/produto/shp-58252840128?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_beleza-saude&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-82625-mj70u691hvrb97,LOJA PLASÚTIL,Beleza & Saúde,Shopee,Beleza & Saúde,Sem desconto,Frete Pago
shp-23494013319,Móveis para Quarto Guarda-roupa 8 Portas Paris,Móveis para Quarto Guarda-roupa 8 Portas Paris - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,737.09 BRL,,https://marketpaycommerce.com.br/produto/shp-23494013319?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-8226x-mhhztlq31ate63,MadeiraMadeira,Casa & Decoração,Shopee,Casa & Decoração,Sem desconto,Frete Pago
shp-23492968333,Armário Aéreo Milla 1 Porta Nog/Cinza 80 cm Carraro,Armário Aéreo Milla 1 Porta Nog/Cinza 80 cm Carraro - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,519.99 BRL,273.67 BRL,https://marketpaycommerce.com.br/produto/shp-23492968333?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134207-7r98o-lyp1arg3vw5x44,MÓVEIS CARRARO,Casa & Decoração,Shopee,Casa & Decoração,30-49% OFF,Frete Pago
shp-22829547583,Mochila Reforçada Unissex Trabalho Escolar,Mochila Reforçada Unissex Trabalho Escolar - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,199.90 BRL,129.90 BRL,https://marketpaycommerce.com.br/produto/shp-22829547583?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_moda&utm_content=2026-03-22,https://cf.shopee.com.br/file/br-11134201-23030-7b4k0b6d2bovcd,Oh My Bag Oficial,Moda,Shopee,Moda,30-49% OFF,Frete Pago
shp-20697981579,Jogo 4 Pneus Kelly by Goodyear Aro 14 Edge Touring 2 175/70R14 88T XL,Jogo 4 Pneus Kelly by Goodyear Aro 14 Edge Touring 2 175/70R14 88T XL - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,2052.86 BRL,1844.93 BRL,https://marketpaycommerce.com.br/produto/shp-20697981579?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_automotivo&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7reps-m2va6rdmnemh42,PneuStore,Automotivo,Shopee,Automotivo,1-14% OFF,Frete Pago
shp-22497359758,Aparelho de Jantar 20 peças Donna Lírios,Aparelho de Jantar 20 peças Donna Lírios - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,323.89 BRL,299.90 BRL,https://marketpaycommerce.com.br/produto/shp-22497359758?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_casa-decoracao&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7qver-li0kwhv3ij2870,Oxford On line,Casa & Decoração,Shopee,Casa & Decoração,1-14% OFF,Frete Pago
shp-10106832229,Caneta hidrográfica Pen 68 6815 estojo 15 unidades Stabilo,Caneta hidrográfica Pen 68 6815 estojo 15 unidades Stabilo - Disponível em Shopee. Compare preços e compre com segurança no MarketPay.,in stock,new,155.54 BRL,,https://marketpaycommerce.com.br/produto/shp-10106832229?utm_source=meta&utm_medium=cpc&utm_campaign=catalog_livros&utm_content=2026-03-22,https://cf.shopee.com.br/file/sg-11134201-7qvfh-lgd0d04m6450fc,Lepok Papelaria,Livros,Shopee,Livros,Sem desconto,Frete Pago
